dataset	data_type	model_type	ext_comp	alg	sec_add_var	sec_alg	predictor	rep	fold	auroc	sensitivity	specificity	selection	included_in_training	primary_model
mags-young	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold4	0.6574754901960784	0.9166666666666666	0.29411764705882354	all	internal	rf_mags-young
mags-young	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold5	0.6368515205724508	0.6666666666666666	0.5348837209302325	all	internal	rf_mags-young
mags-young	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold1	0.5729166666666666	0.875	0.3137254901960784	all	internal	rf_mags-young
mags-young	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold2	0.5641025641025641	0.5909090909090909	0.4358974358974359	all	internal	rf_mags-young
mags-young	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold3	0.6211583924349882	0.9148936170212766	0.3055555555555556	all	internal	rf_mags-young
mags-young	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold4	0.5531914893617021	0.9148936170212766	0.05714285714285714	all	internal	rf_mags-young
mags-young	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold5	0.6744047619047618	0.825	0.35714285714285715	all	internal	rf_mags-young
mags-young	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold1	0.6839012925969448	0.7567567567567568	0.6304347826086957	all	internal	rf_mags-young
mags-young	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold2	0.5239766081871345	0.8666666666666667	0.3157894736842105	all	internal	rf_mags-young
mags-young	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold3	0.5923344947735192	0.8809523809523809	0.21951219512195122	all	internal	rf_mags-young
mags-young	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold4	0.5666666666666667	0.925	0.16666666666666666	all	internal	rf_mags-young
mags-young	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold5	0.6485507246376812	0.9565217391304348	0.19444444444444445	all	internal	rf_mags-young
mags-young	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold1	0.6953216374269006	0.4473684210526316	0.8	all	internal	rf_mags-young
mags-young	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold2	0.5644599303135889	0.9024390243902439	0.19047619047619047	all	internal	rf_mags-young
mags-young	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold3	0.5883040935672514	0.9473684210526315	0.17777777777777778	all	internal	rf_mags-young
mags-young	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold4	0.6567717996289425	0.7959183673469388	0.36363636363636365	all	internal	rf_mags-young
mags-young	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold5	0.6046650717703349	0.6590909090909091	0.47368421052631576	all	internal	rf_mags-young
mags-young	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold1	0.5094007050528789	0.8695652173913043	0.1891891891891892	all	internal	rf_mags-young
mags-young	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold2	0.5896969696969697	0.8787878787878788	0.26	all	internal	rf_mags-young
mags-young	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold3	0.7101190476190476	0.9166666666666666	0.2571428571428571	all	internal	rf_mags-young
mags-young	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold4	0.6157049375371803	0.9024390243902439	0.24390243902439024	all	internal	rf_mags-young
mags-young	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold5	0.6357142857142857	0.9523809523809523	0.175	all	internal	rf_mags-young
mags-young	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold1	0.7116959064327485	0.8888888888888888	0.4473684210526316	all	internal	rf_mags-young
mags-young	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold2	0.6401162790697674	0.875	0.27906976744186046	all	internal	rf_mags-young
mags-young	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold3	0.5963995354239257	0.6829268292682927	0.42857142857142855	all	internal	rf_mags-young
mags-young	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold4	0.7229437229437229	0.8979591836734694	0.24242424242424243	all	internal	rf_mags-young
mags-young	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold5	0.521580547112462	0.8857142857142857	0.0425531914893617	all	internal	rf_mags-young
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold1	0.5496894409937888	0.6739130434782609	0.5	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold2	0.5193171608265947	0.8490566037735849	0.14285714285714285	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold3	0.6272727272727273	0.5909090909090909	0.5333333333333333	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold4	0.6538461538461539	0.9583333333333334	0	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold5	0.577724358974359	0.6875	0.38461538461538464	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold1	0.6294117647058823	0.775	0.38235294117647056	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold2	0.6258333333333334	0.88	0.20833333333333334	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold3	0.5166083916083916	0.9038461538461539	0.13636363636363635	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold4	0.5905448717948718	0.6041666666666666	0.5769230769230769	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold5	0.433469387755102	0.6530612244897959	0.28	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold1	0.5448275862068965	0.9111111111111111	0.13793103448275862	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold2	0.6055900621118012	0.5217391304347826	0.6071428571428571	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold3	0.5132139812446718	0.7843137254901961	0.30434782608695654	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold4	0.6896845694799659	0.8431372549019608	0.30434782608695654	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold5	0.5559006211180124	0.6956521739130435	0.32142857142857145	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold1	0.5727272727272728	0.75	0.3	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold2	0.5938903863432166	0.6415094339622641	0.5714285714285714	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold3	0.547360248447205	0.8913043478260869	0.25	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold4	0.6146572104018913	0.6170212765957447	0.5925925925925926	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold5	0.5779591836734694	0.7551020408163265	0.2	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold1	0.39346938775510204	0.9183673469387755	0.04	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold2	0.5994087213599408	0.9512195121951219	0.06060606060606061	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold3	0.7290372670807453	0.6739130434782609	0.75	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold4	0.513986013986014	0.7115384615384616	0.3181818181818182	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold5	0.5720375106564365	0.6274509803921569	0.4782608695652174	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold1	0.6310204081632653	0.8571428571428571	0.24	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold2	0.5632440476190476	0.9761904761904762	0.09375	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold3	0.6341666666666667	0.56	0.7083333333333334	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold4	0.606530612244898	0.32653061224489793	0.8	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold5	0.5853061224489796	0.6530612244897959	0.6	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold1	0.5626477541371159	0.9148936170212766	0.2222222222222222	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold2	0.5543237250554324	0.8292682926829268	0.24242424242424243	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold3	0.5969551282051282	0.6666666666666666	0.5	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold4	0.5729166666666666	0.7083333333333334	0.3076923076923077	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold5	0.6650717703349281	0.5454545454545454	0.7894736842105263	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat08	Fold1	0.6438140267927502	0.7659574468085106	0.48148148148148145	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat08	Fold2	0.5046888320545609	0.8431372549019608	0.13043478260869565	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat08	Fold3	0.582348305752561	0.44680851063829785	0.5555555555555556	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat08	Fold4	0.4711177794448612	0.6744186046511628	0.22580645161290322	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat08	Fold5	0.6470588235294118	0.7843137254901961	0.43478260869565216	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold1	0.6051587301587301	0.9285714285714286	0.2222222222222222	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold2	0.5417590539541759	0.6097560975609756	0.5454545454545454	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold3	0.49015151515151517	0.6818181818181818	0.3333333333333333	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold4	0.6001705029838023	0.803921568627451	0.21739130434782608	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold5	0.5878644602048857	0.7446808510638298	0.37037037037037035	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold1	0.49767080745341613	0.2608695652173913	0.6785714285714286	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold2	0.690537084398977	0.7254901960784313	0.43478260869565216	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold3	0.5754789272030651	0.8888888888888888	0.2413793103448276	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold4	0.5349378881987578	0.8478260869565217	0.21428571428571427	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold5	0.49019607843137253	0.8235294117647058	0.043478260869565216	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat11	Fold1	0.5673469387755102	0.8979591836734694	0.32	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat11	Fold2	0.5678919729932483	0.6744186046511628	0.4838709677419355	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat11	Fold3	0.5462713387241689	0.7547169811320755	0.14285714285714285	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat11	Fold4	0.5862884160756501	0.8297872340425532	0.2222222222222222	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat11	Fold5	0.42001576044129235	0.8297872340425532	0.18518518518518517	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold1	0.5516154452324665	0.8936170212765957	0.07407407407407407	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold2	0.6979813664596273	0.5652173913043478	0.5714285714285714	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold3	0.5504807692307693	0.8333333333333334	0.11538461538461539	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold4	0.5875	0.64	0.625	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold5	0.46875	0.7916666666666666	0.2692307692307692	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold1	0.5476753349093775	0.851063829787234	0.14814814814814814	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold2	0.5908045977011495	0.8	0.20689655172413793	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold3	0.6298076923076923	0.9791666666666666	0.11538461538461539	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold4	0.6834935897435898	0.6041666666666666	0.7307692307692307	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold5	0.5336743393009378	0.7450980392156863	0.30434782608695654	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold1	0.5454545454545454	0.5769230769230769	0.45454545454545453	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold2	0.5817307692307693	0.5833333333333334	0.6153846153846154	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold3	0.7298136645962733	0.717391304347826	0.6785714285714286	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold4	0.6001552795031055	0.7391304347826086	0.42857142857142855	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold5	0.46729708431836087	0.723404255319149	0.18518518518518517	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold1	0.5262237762237763	0.6153846153846154	0.4090909090909091	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold2	0.652482269503546	0.8297872340425532	0.2962962962962963	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold3	0.5424679487179488	0.7291666666666666	0.38461538461538464	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold4	0.5484848484848485	0.7954545454545454	0.13333333333333333	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold5	0.4455128205128205	0.7916666666666666	0.19230769230769232	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold1	0.5858964741185296	0.7674418604651163	0.3548387096774194	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold2	0.47202521670606773	0.8085106382978723	0.07407407407407407	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold3	0.6334693877551021	0.5510204081632653	0.64	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold4	0.6583333333333333	0.8	0.4583333333333333	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold5	0.615	0.86	0.3333333333333333	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold1	0.5893939393939394	0.8409090909090909	0.23333333333333334	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold2	0.5408333333333334	0.76	0.2916666666666667	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold3	0.5325670498084292	0.8444444444444444	0.2413793103448276	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold4	0.5220125786163522	0.7924528301886793	0.19047619047619047	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold5	0.5736800630417651	0.7659574468085106	0.3333333333333333	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold1	0.6645962732919255	0.7608695652173914	0.35714285714285715	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold2	0.5982142857142857	0.6666666666666666	0.375	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold3	0.553469387755102	0.9387755102040817	0	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold4	0.42724458204334365	0.7192982456140351	0.11764705882352941	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold5	0.6406130268199234	0.5333333333333333	0.6896551724137931	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold1	0.6	0.4222222222222222	0.6551724137931034	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold2	0.5202156334231806	0.7735849056603774	0.2857142857142857	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold3	0.5429472025216706	0.8085106382978723	0.1111111111111111	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold4	0.6071428571428571	0.32608695652173914	0.7142857142857143	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold5	0.5673076923076923	0.9166666666666666	0.038461538461538464	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold1	0.666083916083916	0.8653846153846154	0.2727272727272727	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold2	0.5816849816849817	0.5384615384615384	0.5714285714285714	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold3	0.5851851851851851	0.7962962962962963	0.25	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold4	0.5110204081632653	0.8571428571428571	0.16	all	internal	rf_mags-Bærum
mags-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold5	0.4544061302681992	0.8888888888888888	0.1724137931034483	all	internal	rf_mags-Bærum
mags-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold1	0.5506628787878788	0.6875	0.4090909090909091	all	internal	rf_mags-Moss
mags-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold2	0.7195238095238096	0.7	0.6666666666666666	all	internal	rf_mags-Moss
mags-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold3	0.5550827423167849	0.7777777777777778	0.2127659574468085	all	internal	rf_mags-Moss
mags-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold4	0.5246615087040619	0.8636363636363636	0.2127659574468085	all	internal	rf_mags-Moss
mags-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold5	0.5310981535471331	0.11904761904761904	0.8163265306122449	all	internal	rf_mags-Moss
mags-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold1	0.6642300194931774	0.8157894736842105	0.5740740740740741	all	internal	rf_mags-Moss
mags-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold2	0.5446428571428571	0.8035714285714286	0.3055555555555556	all	internal	rf_mags-Moss
mags-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold3	0.6017992424242424	0.7954545454545454	0.3958333333333333	all	internal	rf_mags-Moss
mags-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold4	0.5632850241545894	0.6444444444444445	0.5217391304347826	all	internal	rf_mags-Moss
mags-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold5	0.5599033816425121	0.6521739130434783	0.4222222222222222	all	internal	rf_mags-Moss
mags-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold1	0.5868005738880918	0.3902439024390244	0.6666666666666666	all	internal	rf_mags-Moss
mags-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold2	0.5447115384615384	0.7307692307692307	0.275	all	internal	rf_mags-Moss
mags-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold3	0.5662878787878788	0.9583333333333334	0.25	all	internal	rf_mags-Moss
mags-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold4	0.5609284332688588	0.6363636363636364	0.44680851063829785	all	internal	rf_mags-Moss
mags-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold5	0.6697292069632496	0.6818181818181818	0.5957446808510638	all	internal	rf_mags-Moss
mags-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold1	0.6395238095238095	0.66	0.5	all	internal	rf_mags-Moss
mags-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold2	0.6060749881347888	0.5306122448979592	0.5581395348837209	all	internal	rf_mags-Moss
mags-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold3	0.4565110565110565	0.7837837837837838	0.2545454545454545	all	internal	rf_mags-Moss
mags-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold4	0.576961271102284	0.9433962264150944	0.13157894736842105	all	internal	rf_mags-Moss
mags-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold5	0.6455882352941177	0.675	0.5294117647058824	all	internal	rf_mags-Moss
mags-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold1	0.5738636363636364	0.875	0.2727272727272727	all	internal	rf_mags-Moss
mags-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold2	0.5385342789598109	0.8297872340425532	0.28888888888888886	all	internal	rf_mags-Moss
mags-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold3	0.6041666666666666	0.38636363636363635	0.6458333333333334	all	internal	rf_mags-Moss
mags-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold4	0.5286686103012633	0.6190476190476191	0.40816326530612246	all	internal	rf_mags-Moss
mags-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold5	0.6133720930232558	0.75	0.3953488372093023	all	internal	rf_mags-Moss
