feature	metadata	value	coef	stderr	pval	name	qval	N	N.not.zero	model	dataset	strat
SGB17248	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.2973796626391955	0.4843634069443823	0.5393775940676526	final_result_cat_neg>= 3 Non-advanced adenomas	0.8671850888906024	1034	812	final_result_cat_neg	metaphlan	no_strat
SGB17248	final_result_cat_neg	Advanced serrated	-0.3794417716008967	0.6171977071981205	0.5388349037995267	final_result_cat_negAdvanced serrated	0.8671850888906024	1034	812	final_result_cat_neg	metaphlan	no_strat
SGB4030	final_result_cat_neg	>= 3 Non-advanced adenomas	0.18984708756124383	0.30937048120175425	0.5395782202046395	final_result_cat_neg>= 3 Non-advanced adenomas	0.8671850888906024	1034	227	final_result_cat_neg	metaphlan	no_strat
SGB14253	final_result_cat_neg	Advanced adenoma	0.18611730661149836	0.3021680535800753	0.5380705218852697	final_result_cat_negAdvanced adenoma	0.8671850888906024	1034	367	final_result_cat_neg	metaphlan	no_strat
SGB5042	final_result_cat_neg	Cancer	0.3673741478820011	0.5990574545207331	0.5398441828118478	final_result_cat_negCancer	0.8671850888906024	1034	389	final_result_cat_neg	metaphlan	no_strat
SGB15370	final_result_cat_neg	>= 3 Non-advanced adenomas	0.23608304216704415	0.3838121403247195	0.5386243473011276	final_result_cat_neg>= 3 Non-advanced adenomas	0.8671850888906024	1034	279	final_result_cat_neg	metaphlan	no_strat
SGB15229	final_result_cat_neg	Advanced adenoma	0.193976667669821	0.3158063578807728	0.5392013675079954	final_result_cat_negAdvanced adenoma	0.8671850888906024	1034	426	final_result_cat_neg	metaphlan	no_strat
SGB14954	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.1978562954821375	0.3209244665237701	0.5376878600610571	final_result_cat_neg>= 3 Non-advanced adenomas	0.8671850888906024	1034	187	final_result_cat_neg	metaphlan	no_strat
SGB15254	final_result_cat_neg	Advanced serrated	0.2916106501298856	0.4787783883654039	0.5426109643005705	final_result_cat_negAdvanced serrated	0.8674436108851766	1034	734	final_result_cat_neg	metaphlan	no_strat
SGB4041	final_result_cat_neg	Advanced serrated	0.23202991073353013	0.3793096861096145	0.5408606125434237	final_result_cat_negAdvanced serrated	0.8674436108851766	1034	173	final_result_cat_neg	metaphlan	no_strat
SGB15299	final_result_cat_neg	Advanced serrated	-0.38075605147197905	0.6253667169643844	0.5427566357998835	final_result_cat_negAdvanced serrated	0.8674436108851766	1034	379	final_result_cat_neg	metaphlan	no_strat
SGB4728	final_result_cat_neg	Cancer	0.23268412650634618	0.3831226907000562	0.543762076708129	final_result_cat_negCancer	0.8674436108851766	1034	153	final_result_cat_neg	metaphlan	no_strat
SGB3991	final_result_cat_neg	Advanced adenoma	0.13018453387109138	0.21444899911812285	0.5439415381788236	final_result_cat_negAdvanced adenoma	0.8674436108851766	1034	169	final_result_cat_neg	metaphlan	no_strat
SGB15374	final_result_cat_neg	Cancer	0.3950782379173585	0.6454909534987441	0.540634253223248	final_result_cat_negCancer	0.8674436108851766	1034	371	final_result_cat_neg	metaphlan	no_strat
SGB2311	final_result_cat_neg	Advanced serrated	0.2825897018886995	0.46246370376786866	0.5412996353083159	final_result_cat_negAdvanced serrated	0.8674436108851766	1034	222	final_result_cat_neg	metaphlan	no_strat
SGB15131	final_result_cat_neg	Advanced adenoma	-0.14778717295515792	0.24315598225670104	0.5434625131792208	final_result_cat_negAdvanced adenoma	0.8674436108851766	1034	268	final_result_cat_neg	metaphlan	no_strat
SGB4181	final_result_cat_neg	Advanced serrated	-0.21728480806603442	0.3559979120239397	0.5417619968385372	final_result_cat_negAdvanced serrated	0.8674436108851766	1034	117	final_result_cat_neg	metaphlan	no_strat
SGB72479	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.17964373837681774	0.2952830985583759	0.5430710672481667	final_result_cat_neg>= 3 Non-advanced adenomas	0.8674436108851766	1034	261	final_result_cat_neg	metaphlan	no_strat
SGB63163	final_result_cat_neg	Advanced serrated	0.18189922540757858	0.29903415549528645	0.5431299703960825	final_result_cat_negAdvanced serrated	0.8674436108851766	1034	131	final_result_cat_neg	metaphlan	no_strat
SGB15145	final_result_cat_neg	>= 3 Non-advanced adenomas	0.19600329158242205	0.32393308223013484	0.5452636367118425	final_result_cat_neg>= 3 Non-advanced adenomas	0.8676197491949249	1034	378	final_result_cat_neg	metaphlan	no_strat
SGB15237	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.15636250762682025	0.25806767518694	0.5447165744372473	final_result_cat_neg>= 3 Non-advanced adenomas	0.8676197491949249	1034	169	final_result_cat_neg	metaphlan	no_strat
SGB1785	final_result_cat_neg	Advanced adenoma	-0.20815060470777075	0.3439043488802551	0.5451415303277769	final_result_cat_negAdvanced adenoma	0.8676197491949249	1034	271	final_result_cat_neg	metaphlan	no_strat
SGB3573	final_result_cat_neg	Advanced adenoma	-0.09702145845894111	0.16043444093353837	0.5454837037017597	final_result_cat_negAdvanced adenoma	0.8676197491949249	1034	108	final_result_cat_neg	metaphlan	no_strat
SGB6846	final_result_cat_neg	Cancer	0.29765666207481706	0.49322028671313667	0.5463115197585569	final_result_cat_negCancer	0.8677975910188348	1034	267	final_result_cat_neg	metaphlan	no_strat
SGB4394	final_result_cat_neg	Advanced serrated	0.2479889608377347	0.41078261949723394	0.5461769891378757	final_result_cat_negAdvanced serrated	0.8677975910188348	1034	190	final_result_cat_neg	metaphlan	no_strat
SGB1855	final_result_cat_neg	Advanced serrated	-0.4371786631296765	0.7262467330175625	0.547326792325738	final_result_cat_negAdvanced serrated	0.8685956785894706	1034	570	final_result_cat_neg	metaphlan	no_strat
SGB13982	final_result_cat_neg	Cancer	0.27499800264887225	0.45747203330872527	0.5478889408264441	final_result_cat_negCancer	0.8685956785894706	1034	298	final_result_cat_neg	metaphlan	no_strat
SGB6686_group	final_result_cat_neg	Advanced adenoma	-0.11116849653724266	0.18488628212540728	0.5477856777838893	final_result_cat_negAdvanced adenoma	0.8685956785894706	1034	128	final_result_cat_neg	metaphlan	no_strat
SGB15216	final_result_cat_neg	Cancer	-0.35872258559658005	0.6029341440619403	0.5520000315390818	final_result_cat_negCancer	0.8697153630453129	1034	788	final_result_cat_neg	metaphlan	no_strat
SGB4868	final_result_cat_neg	Advanced serrated	0.31706404812597583	0.5332517187337992	0.5522508979945608	final_result_cat_negAdvanced serrated	0.8697153630453129	1034	668	final_result_cat_neg	metaphlan	no_strat
SGB47850	final_result_cat_neg	Advanced adenoma	-0.10844862538904207	0.18169133415642033	0.5507162222053836	final_result_cat_negAdvanced adenoma	0.8697153630453129	1034	126	final_result_cat_neg	metaphlan	no_strat
SGB53517	final_result_cat_neg	Advanced serrated	-0.27074656361818267	0.45390569575487866	0.5509844921728564	final_result_cat_negAdvanced serrated	0.8697153630453129	1034	449	final_result_cat_neg	metaphlan	no_strat
SGB14824_group	final_result_cat_neg	Advanced adenoma	0.13701673654958665	0.23039075753576507	0.552165034539137	final_result_cat_negAdvanced adenoma	0.8697153630453129	1034	319	final_result_cat_neg	metaphlan	no_strat
SGB4553_group	final_result_cat_neg	Advanced adenoma	0.10876206459977282	0.18231758889153415	0.5509372203351041	final_result_cat_negAdvanced adenoma	0.8697153630453129	1034	195	final_result_cat_neg	metaphlan	no_strat
SGB15273	final_result_cat_neg	Cancer	-0.19116877438015037	0.32084808228050754	0.5514242808976321	final_result_cat_negCancer	0.8697153630453129	1034	194	final_result_cat_neg	metaphlan	no_strat
SGB4687	final_result_cat_neg	Advanced adenoma	0.09226238061818388	0.1549266044047658	0.5516247749513374	final_result_cat_negAdvanced adenoma	0.8697153630453129	1034	144	final_result_cat_neg	metaphlan	no_strat
SGB15394	final_result_cat_neg	Advanced adenoma	-0.11401987901915554	0.19190397999292613	0.5525419385683918	final_result_cat_negAdvanced adenoma	0.8697153630453129	1034	114	final_result_cat_neg	metaphlan	no_strat
SGB4753	final_result_cat_neg	Advanced serrated	-0.257630483920794	0.43274641879937165	0.5517483139553339	final_result_cat_negAdvanced serrated	0.8697153630453129	1034	217	final_result_cat_neg	metaphlan	no_strat
SGB1941	final_result_cat_neg	Cancer	-0.32612875431574545	0.5456661395578194	0.5501910713073489	final_result_cat_negCancer	0.8697153630453129	1034	209	final_result_cat_neg	metaphlan	no_strat
SGB15078	final_result_cat_neg	Advanced adenoma	0.1527338464441681	0.2573899741780208	0.5530474388791158	final_result_cat_negAdvanced adenoma	0.8699461335775318	1034	936	final_result_cat_neg	metaphlan	no_strat
SGB14912	final_result_cat_neg	>= 3 Non-advanced adenomas	0.2389457086574222	0.4046617000329666	0.5549967777021503	final_result_cat_neg>= 3 Non-advanced adenomas	0.8711083352840252	1034	233	final_result_cat_neg	metaphlan	no_strat
SGB15346	final_result_cat_neg	>= 3 Non-advanced adenomas	0.2744611144865597	0.46896303933493466	0.5585072342911426	final_result_cat_neg>= 3 Non-advanced adenomas	0.8711083352840252	1034	760	final_result_cat_neg	metaphlan	no_strat
SGB1786	final_result_cat_neg	Cancer	-0.28253515495108233	0.4878456244258998	0.5626156031328952	final_result_cat_negCancer	0.8711083352840252	1034	203	final_result_cat_neg	metaphlan	no_strat
SGB14993	final_result_cat_neg	>= 3 Non-advanced adenomas	0.18144227392459508	0.30901800899570653	0.5572266664740129	final_result_cat_neg>= 3 Non-advanced adenomas	0.8711083352840252	1034	936	final_result_cat_neg	metaphlan	no_strat
SGB4547	final_result_cat_neg	>= 3 Non-advanced adenomas	0.2888155149168691	0.4957166536252875	0.5602753170647996	final_result_cat_neg>= 3 Non-advanced adenomas	0.8711083352840252	1034	381	final_result_cat_neg	metaphlan	no_strat
SGB14253	final_result_cat_neg	Advanced serrated	0.2880994408119487	0.4962214576047212	0.5616463477850285	final_result_cat_negAdvanced serrated	0.8711083352840252	1034	367	final_result_cat_neg	metaphlan	no_strat
SGB15459	final_result_cat_neg	Advanced adenoma	0.1707457963803331	0.2946468804505982	0.5623834307019162	final_result_cat_negAdvanced adenoma	0.8711083352840252	1034	351	final_result_cat_neg	metaphlan	no_strat
SGB15459	final_result_cat_neg	Cancer	0.3041364089550865	0.5200104408418726	0.5587660613736132	final_result_cat_negCancer	0.8711083352840252	1034	351	final_result_cat_neg	metaphlan	no_strat
SGB29305	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.23678850889283773	0.40746084016624834	0.5612787948366409	final_result_cat_neg>= 3 Non-advanced adenomas	0.8711083352840252	1034	722	final_result_cat_neg	metaphlan	no_strat
SGB9262	final_result_cat_neg	Advanced serrated	0.36244723363378445	0.6261684190334368	0.5628282251275781	final_result_cat_negAdvanced serrated	0.8711083352840252	1034	494	final_result_cat_neg	metaphlan	no_strat
SGB15132	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.24837342188955394	0.42655846717804563	0.5605104517672834	final_result_cat_neg>= 3 Non-advanced adenomas	0.8711083352840252	1034	731	final_result_cat_neg	metaphlan	no_strat
SGB5792	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.3358362672335593	0.5803717932192467	0.5629471880616697	final_result_cat_neg>= 3 Non-advanced adenomas	0.8711083352840252	1034	354	final_result_cat_neg	metaphlan	no_strat
SGB15041	final_result_cat_neg	Advanced serrated	0.20954631819974545	0.358291272415259	0.558777417641595	final_result_cat_negAdvanced serrated	0.8711083352840252	1034	270	final_result_cat_neg	metaphlan	no_strat
SGB4829	final_result_cat_neg	Cancer	0.3357549190067704	0.579509182158382	0.5624609031440808	final_result_cat_negCancer	0.8711083352840252	1034	410	final_result_cat_neg	metaphlan	no_strat
SGB4721	final_result_cat_neg	Cancer	-0.3337020401878405	0.5731906328680687	0.5605707209608608	final_result_cat_negCancer	0.8711083352840252	1034	539	final_result_cat_neg	metaphlan	no_strat
SGB15049	final_result_cat_neg	Cancer	0.32892982370207713	0.5580558845393758	0.5557083172642343	final_result_cat_negCancer	0.8711083352840252	1034	502	final_result_cat_neg	metaphlan	no_strat
SGB4711	final_result_cat_neg	Advanced serrated	0.2592377202983929	0.44716967086790943	0.56222354204372	final_result_cat_negAdvanced serrated	0.8711083352840252	1034	536	final_result_cat_neg	metaphlan	no_strat
SGB15229	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.238699407662806	0.40700044432261107	0.5576786793025308	final_result_cat_neg>= 3 Non-advanced adenomas	0.8711083352840252	1034	426	final_result_cat_neg	metaphlan	no_strat
SGB14888	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.20373059236407384	0.35119149268410205	0.5619657224796226	final_result_cat_neg>= 3 Non-advanced adenomas	0.8711083352840252	1034	309	final_result_cat_neg	metaphlan	no_strat
SGB5117	final_result_cat_neg	Advanced serrated	0.3037237041354452	0.5182073697082941	0.5579337839999188	final_result_cat_negAdvanced serrated	0.8711083352840252	1034	346	final_result_cat_neg	metaphlan	no_strat
SGB14313	final_result_cat_neg	Cancer	0.33591850700274917	0.5807856516453888	0.5631298520586087	final_result_cat_negCancer	0.8711083352840252	1034	224	final_result_cat_neg	metaphlan	no_strat
SGB15198	final_result_cat_neg	Advanced adenoma	0.15424367107755652	0.2656331617377263	0.5615939271808769	final_result_cat_negAdvanced adenoma	0.8711083352840252	1034	165	final_result_cat_neg	metaphlan	no_strat
SGB14863	final_result_cat_neg	Cancer	-0.18760239476669516	0.31780823897168875	0.5551187454495445	final_result_cat_negCancer	0.8711083352840252	1034	110	final_result_cat_neg	metaphlan	no_strat
SGB4594	final_result_cat_neg	Cancer	0.1955097366280146	0.3358809855352648	0.5606400345124154	final_result_cat_negCancer	0.8711083352840252	1034	184	final_result_cat_neg	metaphlan	no_strat
SGB14127	final_result_cat_neg	Advanced serrated	-0.24677997316853803	0.41872377360726265	0.5557476827468489	final_result_cat_negAdvanced serrated	0.8711083352840252	1034	387	final_result_cat_neg	metaphlan	no_strat
SGB4059	final_result_cat_neg	>= 3 Non-advanced adenomas	0.1513714700803988	0.2601132190213287	0.5607315012266818	final_result_cat_neg>= 3 Non-advanced adenomas	0.8711083352840252	1034	178	final_result_cat_neg	metaphlan	no_strat
SGB14898	final_result_cat_neg	Cancer	0.24442929285205314	0.4235182547190865	0.5639711795229853	final_result_cat_negCancer	0.8718534050789006	1034	278	final_result_cat_neg	metaphlan	no_strat
SGB4648	final_result_cat_neg	Advanced adenoma	0.21466801837935776	0.3734731095434639	0.5655600423594835	final_result_cat_negAdvanced adenoma	0.8730725186769949	1034	371	final_result_cat_neg	metaphlan	no_strat
SGB14853	final_result_cat_neg	Advanced adenoma	-0.18212279345724713	0.31886727290422023	0.5680189641946543	final_result_cat_negAdvanced adenoma	0.8730725186769949	1034	711	final_result_cat_neg	metaphlan	no_strat
SGB4725	final_result_cat_neg	Advanced serrated	0.16937059965121565	0.2950717878391012	0.5660946335720358	final_result_cat_negAdvanced serrated	0.8730725186769949	1034	186	final_result_cat_neg	metaphlan	no_strat
SGB15224	final_result_cat_neg	Advanced adenoma	0.18856922871278298	0.3298664118933575	0.56768171048391	final_result_cat_negAdvanced adenoma	0.8730725186769949	1034	417	final_result_cat_neg	metaphlan	no_strat
SGB15238	final_result_cat_neg	Advanced adenoma	-0.10748741578206963	0.18820851186675294	0.5680510368949392	final_result_cat_negAdvanced adenoma	0.8730725186769949	1034	119	final_result_cat_neg	metaphlan	no_strat
SGB15244	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.20486450878976686	0.3576514243977603	0.5669018996542772	final_result_cat_neg>= 3 Non-advanced adenomas	0.8730725186769949	1034	310	final_result_cat_neg	metaphlan	no_strat
SGB4327	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.25365686652110553	0.4433934808243393	0.5673922357462451	final_result_cat_neg>= 3 Non-advanced adenomas	0.8730725186769949	1034	192	final_result_cat_neg	metaphlan	no_strat
SGB14863	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.133507076643885	0.23207531571862403	0.5652312406270585	final_result_cat_neg>= 3 Non-advanced adenomas	0.8730725186769949	1034	110	final_result_cat_neg	metaphlan	no_strat
SGB29302	final_result_cat_neg	>= 3 Non-advanced adenomas	0.16438777063162158	0.2870001314707097	0.5669191817877688	final_result_cat_neg>= 3 Non-advanced adenomas	0.8730725186769949	1034	250	final_result_cat_neg	metaphlan	no_strat
SGB14808	final_result_cat_neg	Cancer	0.23571276610918712	0.4130601976447123	0.5683615653763605	final_result_cat_negCancer	0.8730725186769949	1034	251	final_result_cat_neg	metaphlan	no_strat
SGB63326	final_result_cat_neg	Cancer	-0.16978305208380556	0.2979932260704556	0.56896842004139625	final_result_cat_negCancer	0.8734512034074379	1034	151	final_result_cat_neg	metaphlan	no_strat
SGB15390	final_result_cat_neg	>= 3 Non-advanced adenomas	0.24774345098368325	0.4359992927323302	0.5700096677804287	final_result_cat_neg>= 3 Non-advanced adenomas	0.8744958447466831	1034	424	final_result_cat_neg	metaphlan	no_strat
SGB14974	final_result_cat_neg	Advanced serrated	-0.14827895986452347	0.2617494411684908	0.5711829130832943	final_result_cat_negAdvanced serrated	0.8750026805738512	1034	115	final_result_cat_neg	metaphlan	no_strat
SGB14899	final_result_cat_neg	Cancer	0.30546819554305304	0.5395642595285998	0.5714229551767354	final_result_cat_negCancer	0.8750026805738512	1034	519	final_result_cat_neg	metaphlan	no_strat
SGB62935	final_result_cat_neg	>= 3 Non-advanced adenomas	0.14383878999329297	0.25386097630655113	0.5711064276795594	final_result_cat_neg>= 3 Non-advanced adenomas	0.8750026805738512	1034	193	final_result_cat_neg	metaphlan	no_strat
SGB5843	final_result_cat_neg	Advanced serrated	0.12324969549968139	0.2189264094705678	0.5735757897456494	final_result_cat_negAdvanced serrated	0.877744769156221	1034	129	final_result_cat_neg	metaphlan	no_strat
SGB15377	final_result_cat_neg	Advanced serrated	0.2536921589456935	0.45185837437855564	0.5746186756881774	final_result_cat_negAdvanced serrated	0.8782318221110605	1034	215	final_result_cat_neg	metaphlan	no_strat
SGB25431	final_result_cat_neg	Cancer	-0.26839208883698	0.47797541532309507	0.5745663196841895	final_result_cat_negCancer	0.8782318221110605	1034	636	final_result_cat_neg	metaphlan	no_strat
SGB3993	final_result_cat_neg	Advanced adenoma	-0.13174838236780506	0.2360421833982793	0.5768592193060259	final_result_cat_negAdvanced adenoma	0.8811006601120396	1034	203	final_result_cat_neg	metaphlan	no_strat
SGB14937	final_result_cat_neg	Cancer	-0.29583932145120273	0.5310979443159742	0.5776257073920634	final_result_cat_negCancer	0.8817158153138298	1034	458	final_result_cat_neg	metaphlan	no_strat
SGB1858	final_result_cat_neg	Advanced adenoma	-0.1618452457091677	0.2925212511554853	0.5801940131338832	final_result_cat_negAdvanced adenoma	0.8826657614044141	1034	240	final_result_cat_neg	metaphlan	no_strat
SGB15201	final_result_cat_neg	Cancer	0.26847973654975715	0.4880727939772514	0.5823829626591066	final_result_cat_negCancer	0.8826657614044141	1034	206	final_result_cat_neg	metaphlan	no_strat
SGB5736	final_result_cat_neg	Advanced adenoma	0.14460674530612885	0.26217942509575826	0.5813720509690798	final_result_cat_negAdvanced adenoma	0.8826657614044141	1034	132	final_result_cat_neg	metaphlan	no_strat
SGB1832	final_result_cat_neg	>= 3 Non-advanced adenomas	0.1556233372709952	0.28308583653269087	0.5826176642933427	final_result_cat_neg>= 3 Non-advanced adenomas	0.8826657614044141	1034	205	final_result_cat_neg	metaphlan	no_strat
SGB5111	final_result_cat_neg	Advanced adenoma	0.15767586397274982	0.28437317090309916	0.5793789872524062	final_result_cat_negAdvanced adenoma	0.8826657614044141	1034	263	final_result_cat_neg	metaphlan	no_strat
SGB15411	final_result_cat_neg	Cancer	-0.20540425640897192	0.3735644203339587	0.5825418377965574	final_result_cat_negCancer	0.8826657614044141	1034	224	final_result_cat_neg	metaphlan	no_strat
SGB49059	final_result_cat_neg	Advanced adenoma	0.10971567707247407	0.1982407649722362	0.5800778650563199	final_result_cat_negAdvanced adenoma	0.8826657614044141	1034	195	final_result_cat_neg	metaphlan	no_strat
SGB15198	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.19000222441897827	0.3423389433308709	0.5790070696198026	final_result_cat_neg>= 3 Non-advanced adenomas	0.8826657614044141	1034	165	final_result_cat_neg	metaphlan	no_strat
SGB15198	final_result_cat_neg	Advanced serrated	-0.24224948594647086	0.4362237276374237	0.5787875292240208	final_result_cat_negAdvanced serrated	0.8826657614044141	1034	165	final_result_cat_neg	metaphlan	no_strat
SGB4909	final_result_cat_neg	Advanced adenoma	-0.1405165713709199	0.25467320540958116	0.5812377518276309	final_result_cat_negAdvanced adenoma	0.8826657614044141	1034	223	final_result_cat_neg	metaphlan	no_strat
SGB7985	final_result_cat_neg	Cancer	0.2196532818983589	0.3984582563276113	0.5815765339028429	final_result_cat_negCancer	0.8826657614044141	1034	129	final_result_cat_neg	metaphlan	no_strat
SGB14854	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.18634142821392885	0.33715857476416866	0.5806013110297671	final_result_cat_neg>= 3 Non-advanced adenomas	0.8826657614044141	1034	407	final_result_cat_neg	metaphlan	no_strat
SGB15272	final_result_cat_neg	Cancer	0.2617740470698861	0.47758584362550327	0.5837288313154005	final_result_cat_negCancer	0.8830368946930175	1034	346	final_result_cat_neg	metaphlan	no_strat
SGB1829	final_result_cat_neg	Advanced adenoma	0.19914801827688483	0.3635486864143816	0.5839555042049946	final_result_cat_negAdvanced adenoma	0.8830368946930175	1034	265	final_result_cat_neg	metaphlan	no_strat
SGB6686_group	final_result_cat_neg	Cancer	-0.1790156775675988	0.3262983708723418	0.5833813446992261	final_result_cat_negCancer	0.8830368946930175	1034	128	final_result_cat_neg	metaphlan	no_strat
SGB15067	final_result_cat_neg	Cancer	-0.26439310692401924	0.48316136004626986	0.5843497399539958	final_result_cat_negCancer	0.8830821506536694	1034	401	final_result_cat_neg	metaphlan	no_strat
SGB4886	final_result_cat_neg	Cancer	-0.2249542875944572	0.41322852792546755	0.5862963809010684	final_result_cat_negCancer	0.8832706198285828	1034	123	final_result_cat_neg	metaphlan	no_strat
SGB5051	final_result_cat_neg	Advanced adenoma	-0.18297478971078762	0.3350170776321408	0.5850705292808167	final_result_cat_negAdvanced adenoma	0.8832706198285828	1034	293	final_result_cat_neg	metaphlan	no_strat
SGB14894	final_result_cat_neg	Cancer	-0.28664123453593954	0.526440680095296	0.5862228875177998	final_result_cat_negCancer	0.8832706198285828	1034	523	final_result_cat_neg	metaphlan	no_strat
SGB14248	final_result_cat_neg	Advanced adenoma	-0.12520689531306778	0.22960434172786603	0.5856544568955487	final_result_cat_negAdvanced adenoma	0.8832706198285828	1034	132	final_result_cat_neg	metaphlan	no_strat
SGB14177	final_result_cat_neg	Cancer	-0.1940780926883056	0.35573198366903647	0.5854770983979767	final_result_cat_negCancer	0.8832706198285828	1034	162	final_result_cat_neg	metaphlan	no_strat
SGB14921	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.15214216271016695	0.280510565940356	0.5876770364218165	final_result_cat_neg>= 3 Non-advanced adenomas	0.8837813125331461	1034	429	final_result_cat_neg	metaphlan	no_strat
SGB101324	final_result_cat_neg	>= 3 Non-advanced adenomas	0.16973737024993615	0.3123997351683713	0.5870175984767853	final_result_cat_neg>= 3 Non-advanced adenomas	0.8837813125331461	1034	131	final_result_cat_neg	metaphlan	no_strat
SGB79840	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.09123168393709333	0.16823096998425466	0.5877291566845839	final_result_cat_neg>= 3 Non-advanced adenomas	0.8837813125331461	1034	131	final_result_cat_neg	metaphlan	no_strat
SGB4594	final_result_cat_neg	>= 3 Non-advanced adenomas	0.1328009711637339	0.24527270285438746	0.5883200889069831	final_result_cat_neg>= 3 Non-advanced adenomas	0.884121447929651	1034	184	final_result_cat_neg	metaphlan	no_strat
SGB17278	final_result_cat_neg	Advanced serrated	0.22039752296078383	0.4076463315426637	0.5888598787059893	final_result_cat_negAdvanced serrated	0.8843843531495156	1034	145	final_result_cat_neg	metaphlan	no_strat
SGB14963	final_result_cat_neg	Advanced serrated	-0.24029347104161866	0.4453798141627471	0.5896414875401383	final_result_cat_negAdvanced serrated	0.8850098859425978	1034	317	final_result_cat_neg	metaphlan	no_strat
SGB14842	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.17350200832553186	0.3219939091576957	0.5901163601591373	final_result_cat_neg>= 3 Non-advanced adenomas	0.8851745402387059	1034	327	final_result_cat_neg	metaphlan	no_strat
SGB1855	final_result_cat_neg	Advanced adenoma	-0.23736128800916076	0.4422391623169452	0.5915728656315034	final_result_cat_negAdvanced adenoma	0.8868105295552035	1034	570	final_result_cat_neg	metaphlan	no_strat
SGB4644	final_result_cat_neg	>= 3 Non-advanced adenomas	0.28062512695931024	0.524094140977005	0.5924558498397874	final_result_cat_neg>= 3 Non-advanced adenomas	0.8870370475674149	1034	677	final_result_cat_neg	metaphlan	no_strat
SGB15260	final_result_cat_neg	Advanced adenoma	0.15693764301410554	0.2929524810297493	0.5922745939843875	final_result_cat_negAdvanced adenoma	0.8870370475674149	1034	254	final_result_cat_neg	metaphlan	no_strat
SGB5121	final_result_cat_neg	Advanced adenoma	0.17228066911814563	0.32281596740819607	0.5936776848610696	final_result_cat_negAdvanced adenoma	0.8872133881759652	1034	213	final_result_cat_neg	metaphlan	no_strat
SGB13983	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.20703584099297997	0.38831811139047084	0.5940376769841549	final_result_cat_neg>= 3 Non-advanced adenomas	0.8872133881759652	1034	390	final_result_cat_neg	metaphlan	no_strat
SGB5051	final_result_cat_neg	>= 3 Non-advanced adenomas	0.23031991441547717	0.4317585635923814	0.5938400245494202	final_result_cat_neg>= 3 Non-advanced adenomas	0.8872133881759652	1034	293	final_result_cat_neg	metaphlan	no_strat
SGB4721	final_result_cat_neg	Advanced adenoma	-0.17358297870703562	0.32477969404740686	0.593136165624276	final_result_cat_negAdvanced adenoma	0.8872133881759652	1034	539	final_result_cat_neg	metaphlan	no_strat
SGB5736	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.17967364846159978	0.33788788554569177	0.5950103147650476	final_result_cat_neg>= 3 Non-advanced adenomas	0.8872898374714249	1034	132	final_result_cat_neg	metaphlan	no_strat
SGB15115	final_result_cat_neg	Advanced adenoma	0.13535819770480462	0.25492549309519813	0.5955530385998384	final_result_cat_negAdvanced adenoma	0.8872898374714249	1034	302	final_result_cat_neg	metaphlan	no_strat
SGB5180	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.1703708947755422	0.32085201420904197	0.595536659290002	final_result_cat_neg>= 3 Non-advanced adenomas	0.8872898374714249	1034	248	final_result_cat_neg	metaphlan	no_strat
SGB63353	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.1470329749706675	0.27663752402103514	0.5951867265767048	final_result_cat_neg>= 3 Non-advanced adenomas	0.8872898374714249	1034	193	final_result_cat_neg	metaphlan	no_strat
SGB1949	final_result_cat_neg	Cancer	-0.309241840433708	0.587707762228392	0.5988744422221184	final_result_cat_negCancer	0.8880579783444772	1034	656	final_result_cat_neg	metaphlan	no_strat
SGB1858	final_result_cat_neg	Advanced serrated	0.2524276472546938	0.48037944418325185	0.5993658632720976	final_result_cat_negAdvanced serrated	0.8880579783444772	1034	240	final_result_cat_neg	metaphlan	no_strat
SGB3988	final_result_cat_neg	Advanced serrated	-0.2409515134532311	0.45681709301449597	0.597989760578331	final_result_cat_negAdvanced serrated	0.8880579783444772	1034	388	final_result_cat_neg	metaphlan	no_strat
SGB4595	final_result_cat_neg	Advanced adenoma	0.12649217363895282	0.23995688529324674	0.5982062318722133	final_result_cat_negAdvanced adenoma	0.8880579783444772	1034	236	final_result_cat_neg	metaphlan	no_strat
SGB15384	final_result_cat_neg	Cancer	0.1812412735613944	0.3447967223995344	0.5992469267088437	final_result_cat_negCancer	0.8880579783444772	1034	116	final_result_cat_neg	metaphlan	no_strat
